date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:09:11	3368/3368	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:46%20GMT	http://www.jdf-tech.com.cn/robots.txt		(from )
11:09:12	836/836	---M--	200	added ('OK')	text/html	etag:%229ec2f5293349d41:0%22	http://www.jdf-tech.com.cn/	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/index.html	(from )
11:09:12	18063/18063	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:46%20GMT	http://www.jdf-tech.com.cn/cn/index.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/index.html	(from http://www.jdf-tech.com.cn/)
11:09:13	13216/13216	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:47%20GMT	http://www.jdf-tech.com.cn/en/index.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/index.html	(from http://www.jdf-tech.com.cn/)
11:09:16	99299/99299	---M--	200	added ('OK')	image/jpeg	etag:%220e8e4809d73d11:0%22	http://www.jdf-tech.com.cn/image/index.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/image/index.jpg	(from http://www.jdf-tech.com.cn/)
11:09:16	4400/4400	---M--	200	added ('OK')	text/css	etag:%22805854d384f9ca1:0%22	http://www.jdf-tech.com.cn/cn/css/css.css	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/css/css.css	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:17	11372/11372	---M--	200	added ('OK')	image/jpeg	etag:%220c66d928473d11:0%22	http://www.jdf-tech.com.cn/cn/image/1.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/1.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:17	680/680	---M--	200	added ('OK')	image/jpeg	etag:%220efecd384f9ca1:0%22	http://www.jdf-tech.com.cn/cn/image/3.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/3.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:17	7863/7863	---M--	200	added ('OK')	image/jpeg	etag:%220993c918473d11:0%22	http://www.jdf-tech.com.cn/cn/image/2.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/2.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:17	602/602	---M--	200	added ('OK')	image/jpeg	etag:%22808585d484f9ca1:0%22	http://www.jdf-tech.com.cn/cn/image/4.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/4.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:18	589/589	---M--	200	added ('OK')	image/jpeg	etag:%22808585d484f9ca1:0%22	http://www.jdf-tech.com.cn/cn/image/5.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/5.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:18	344/344	---M--	200	added ('OK')	image/jpeg	etag:%22808585d484f9ca1:0%22	http://www.jdf-tech.com.cn/cn/image/6.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/6.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:18	11326/11326	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:52%20GMT	http://www.jdf-tech.com.cn/cn/about.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/about.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:19	13374/13374	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:52%20GMT	http://www.jdf-tech.com.cn/cn/news.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/news.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:19	20413/20413	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:52%20GMT	http://www.jdf-tech.com.cn/cn/product.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/product.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:20	17663/17663	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:54%20GMT	http://www.jdf-tech.com.cn/cn/order.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/order.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:21	10251/10251	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:54%20GMT	http://www.jdf-tech.com.cn/cn/person_login.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/person_login.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:21	13420/13420	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:55%20GMT	http://www.jdf-tech.com.cn/cn/gong.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/gong.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:21	10499/10499	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:55%20GMT	http://www.jdf-tech.com.cn/cn/zhao.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/zhao.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:22	11180/11180	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:56%20GMT	http://www.jdf-tech.com.cn/cn/job.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/job.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:22	9430/9430	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:56%20GMT	http://www.jdf-tech.com.cn/cn/contact.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/contact.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:23	3368/3368	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:56%20GMT	http://www.jdf-tech.com.cn/cn/image/banner_0.jpg|image/banner_1.jpg|image/banner_2.jpg|image/banner_3.jpg|image/banner_4.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/banner_0.jpg_image/banner_1.jpg_image/banner_2.jpg_image/banner_3.jpg_image/banner_4.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:23	14371/14371	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%2203f4fbe61fdca1:0%22	http://www.jdf-tech.com.cn/cn/image/bcastr.swf	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/bcastr.swf	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:23	12481/12481	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:57%20GMT	http://www.jdf-tech.com.cn/cn/product.asp?fid=22&title_lm=ART%E5%8F%8AIVF%E7%9B%B8%E5%85%B3%E8%AE%BE%E5%A4%87%E5%8F%8A%E8%AF%95%E5%89%82%E8%80%97%E6%9D%90	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/productf4ff.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:24	19987/19987	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:58%20GMT	http://www.jdf-tech.com.cn/cn/product.asp?fid=4&title_lm=%E7%94%B7%E7%A7%91%E5%8F%8A%E4%B8%8D%E5%AD%95%E7%B3%BB%E5%88%97%E6%A3%80%E6%B5%8B%E8%AF%95%E5%89%82	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/product4015.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:24	15723/15723	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:58%20GMT	http://www.jdf-tech.com.cn/cn/product.asp?fid=3&title_lm=%E4%BA%A7%E7%AD%9B%28%E4%BC%98%E7%94%9F%29%E7%B3%BB%E5%88%97%E8%AF%95%E5%89%82	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/productc403.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:25	16238/16238	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:58%20GMT	http://www.jdf-tech.com.cn/cn/product.asp?fid=15&title_lm=%E5%8C%96%E5%AD%A6%E5%8F%91%E5%85%89%E7%B3%BB%E5%88%97%E8%AF%95%E5%89%82	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/product7bcc.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:25	15400/15400	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:59%20GMT	http://www.jdf-tech.com.cn/cn/product.asp?fid=21&title_lm=%E4%BC%A0%E6%9F%93%E6%80%A7%E7%96%BE%E7%97%85%E5%85%8D%E7%96%AB%E7%B3%BB%E5%88%97	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/productd841.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:26	17580/17580	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:08:59%20GMT	http://www.jdf-tech.com.cn/cn/product.asp?fid=16&title_lm=%E7%94%9F%E5%8C%96%E5%8F%8A%E5%87%9D%E8%A1%80%E8%AF%95%E5%89%82%E7%B3%BB%E5%88%97	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/product206b.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:27	20479/20479	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:09:00%20GMT	http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/product3bf3.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:28	1053/1053	---M--	200	added ('OK')	image/jpeg	etag:%2280c19d884f9ca1:0%22	http://www.jdf-tech.com.cn/cn/image/20.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/20.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:28	356/356	---M--	200	added ('OK')	image/jpeg	etag:%2280c19d884f9ca1:0%22	http://www.jdf-tech.com.cn/cn/image/21.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/21.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:28	14242/14242	---M--	200	added ('OK')	image/jpeg	etag:%2207680d784f9ca1:0%22	http://www.jdf-tech.com.cn/cn/image/18.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/18.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:29	23641/23641	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:09:03%20GMT	http://www.jdf-tech.com.cn/cn/disnew.asp?id=412	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/disnew8e6a.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:29	29562/29562	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:09:04%20GMT	http://www.jdf-tech.com.cn/cn/disnew.asp?id=411	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/disnewc88b.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:33	13151/13151	---M--	200	added ('OK')	image/jpeg	etag:%2280c0dddc84f9ca1:0%22	http://www.jdf-tech.com.cn/cn/image/jt.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/jt.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:33	14318/14318	---M--	200	added ('OK')	image/jpeg	etag:%2205776dd84f9ca1:0%22	http://www.jdf-tech.com.cn/cn/image/newx.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/newx.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:33	27553/27553	---M--	200	added ('OK')	image/jpeg	etag:%22621644859f73d11:0%22	http://www.jdf-tech.com.cn/edit_file/Image/2016-3-1/2016030117483453.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/edit_file/Image/2016-3-1/2016030117483453.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:34	44482/44482	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:09:07%20GMT	http://www.jdf-tech.com.cn/cn/disnew.asp?id=409	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/disnew2bbc.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:34	51390/51390	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:09:07%20GMT	http://www.jdf-tech.com.cn/cn/disnew.asp?id=408	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/disnew4d7f.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:36	16580/16580	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:09:09%20GMT	http://www.jdf-tech.com.cn/cn/disnew.asp?id=407	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/disnew1e87.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:36	399/399	---M--	200	added ('OK')	image/jpeg	etag:%220a3b1d884f9ca1:0%22	http://www.jdf-tech.com.cn/cn/image/22.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/22.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:37	36645/36645	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:09:11%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=4	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/disprodcfd.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:38	11119/11119	---M--	200	added ('OK')	image/bmp	etag:%22804ef211b96cb1:0%22	http://www.jdf-tech.com.cn/upimg/20106811175973.bmp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/20106811175973.bmp	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:39	68854/68854	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:09:13%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=100	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/disprob182.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:40	13101/13101	---M--	200	added ('OK')	image/jpeg	etag:%2280a9d2e6141ce1:0%22	http://www.jdf-tech.com.cn/upimg/201342511129791.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/201342511129791.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:40	366/366	---M--	200	added ('OK')	image/jpeg	etag:%2280394ad984f9ca1:0%22	http://www.jdf-tech.com.cn/cn/image/26.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/26.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:09:41	3368/3368	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:09:15%20GMT	http://www.jdf-tech.com.cn/cn/image/fenc1.jpg|image/fenc2.jpg|image/fenc3.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/fenc1.jpg_image/fenc2.jpg_image/fenc3.html	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:11:30	315/315	---M--	200	added ('OK')	image/jpeg	etag:%2280394ad984f9ca1:0%22	http://www.jdf-tech.com.cn/cn/image/27.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/27.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:11:30	4683/4683	---M--	200	added ('OK')	image/jpeg	etag:%2280394ad984f9ca1:0%22	http://www.jdf-tech.com.cn/cn/image/28.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/28.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:11:30	308/308	---M--	200	added ('OK')	image/jpeg	etag:%220d0e2d984f9ca1:0%22	http://www.jdf-tech.com.cn/cn/image/29.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/29.jpg	(from http://www.jdf-tech.com.cn/cn/index.asp)
11:11:30	5013/5013	---M--	200	added ('OK')	text/css	etag:%220d49696289cb1:0%22	http://www.jdf-tech.com.cn/en/css/css.css	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/css/css.css	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:31	11372/11372	---M--	200	added ('OK')	image/jpeg	etag:%220c66d928473d11:0%22	http://www.jdf-tech.com.cn/en/image/1.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/image/1.jpg	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:31	7863/7863	---M--	200	added ('OK')	image/jpeg	etag:%22806a2f97289cb1:0%22	http://www.jdf-tech.com.cn/en/image/2.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/image/2.jpg	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:31	680/680	---M--	200	added ('OK')	image/jpeg	etag:%22806a2f97289cb1:0%22	http://www.jdf-tech.com.cn/en/image/3.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/image/3.jpg	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:32	602/602	---M--	200	added ('OK')	image/jpeg	etag:%22806a2f97289cb1:0%22	http://www.jdf-tech.com.cn/en/image/4.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/image/4.jpg	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:32	589/589	---M--	200	added ('OK')	image/jpeg	etag:%2201c897289cb1:0%22	http://www.jdf-tech.com.cn/en/image/5.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/image/5.jpg	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:32	344/344	---M--	200	added ('OK')	image/jpeg	etag:%2201c897289cb1:0%22	http://www.jdf-tech.com.cn/en/image/6.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/image/6.jpg	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:32	8953/8953	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:11:06%20GMT	http://www.jdf-tech.com.cn/en/about.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/about.html	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:33	8514/8514	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:11:06%20GMT	http://www.jdf-tech.com.cn/en/news.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/news.html	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:33	9875/9875	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:11:07%20GMT	http://www.jdf-tech.com.cn/en/product.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/product.html	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:33	14977/14977	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:11:07%20GMT	http://www.jdf-tech.com.cn/en/order.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/order.html	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:34	9723/9723	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:11:07%20GMT	http://www.jdf-tech.com.cn/en/person_login.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/person_login.html	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:34	8038/8038	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:11:09%20GMT	http://www.jdf-tech.com.cn/en/gong.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/gong.html	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:35	7570/7570	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:11:09%20GMT	http://www.jdf-tech.com.cn/en/zhao.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/zhao.html	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:35	7485/7485	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:11:09%20GMT	http://www.jdf-tech.com.cn/en/job.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/job.html	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:35	7568/7568	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:11:09%20GMT	http://www.jdf-tech.com.cn/en/contact.asp	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/contact.html	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:35	3368/3368	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:11:10%20GMT	http://www.jdf-tech.com.cn/en/image/banner_0.jpg|image/banner_1.jpg|image/banner_2.jpg|image/banner_3.jpg|image/banner_4.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/image/banner_0.jpg_image/banner_1.jpg_image/banner_2.jpg_image/banner_3.jpg_image/banner_4.html	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:36	9901/9901	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:11:10%20GMT	http://www.jdf-tech.com.cn/en/product.asp?fid=10&title_lm=Prenatal+and+postnatal+care	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/productc532.html	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:37	1053/1053	---M--	200	added ('OK')	image/jpeg	etag:%228078569e289cb1:0%22	http://www.jdf-tech.com.cn/en/image/20.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/image/20.jpg	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:37	356/356	---M--	200	added ('OK')	image/jpeg	etag:%220fef9e289cb1:0%22	http://www.jdf-tech.com.cn/en/image/21.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/image/21.jpg	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:37	9414/9414	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:11:11%20GMT	http://www.jdf-tech.com.cn/en/disnew.asp?id=14	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/disnew87f1.html	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:38	14371/14371	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%2280c1d5ad289cb1:0%22	http://www.jdf-tech.com.cn/en/image/bcastr.swf	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/image/bcastr.swf	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:38	399/399	---M--	200	added ('OK')	image/jpeg	etag:%2280d2b8a0289cb1:0%22	http://www.jdf-tech.com.cn/en/image/22.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/image/22.jpg	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:38	14242/14242	---M--	200	added ('OK')	image/jpeg	etag:%22804b259d289cb1:0%22	http://www.jdf-tech.com.cn/en/image/18.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/image/18.jpg	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:38	10270/10270	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:11:12%20GMT	http://www.jdf-tech.com.cn/en/dispro.asp?id=46	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/dispro084d.html	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:39	366/366	---M--	200	added ('OK')	image/jpeg	etag:%2201d16a6289cb1:0%22	http://www.jdf-tech.com.cn/en/image/26.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/image/26.jpg	(from http://www.jdf-tech.com.cn/en/index.asp)
11:11:39	3368/3368	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:11:13%20GMT	http://www.jdf-tech.com.cn/en/image/fenc1.jpg|image/fenc2.jpg|image/fenc3.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/en/image/fenc1.jpg_image/fenc2.jpg_image/fenc3.html	(from http://www.jdf-tech.com.cn/en/index.asp)
